06-06 23:54:28.520  1612 21259 V FA-SVC  :     dev_cert_hash: -2323482182238213056
06-06 23:54:28.520  1612 21259 V FA-SVC  :     app_store: manual_install
06-06 23:54:28.520  1612 21259 V FA-SVC  :     upload_timestamp_millis: 1780775668500
06-06 23:54:28.520  1612 21259 V FA-SVC  :     start_timestamp_millis: 1780775667901
06-06 23:54:28.520  1612 21259 V FA-SVC  :     end_timestamp_millis: 1780775667901
06-06 23:54:28.520  1612 21259 V FA-SVC  :     previous_bundle_start_timestamp_millis: 1780775665671
06-06 23:54:28.520  1612 21259 V FA-SVC  :     previous_bundle_end_timestamp_millis: 1780775665671
06-06 23:54:28.520  1612 21259 V FA-SVC  :     app_instance_id: 7e4c350c3f29447117f6c94a515e80dc
06-06 23:54:28.520  1612 21259 V FA-SVC  :     resettable_device_id: 966b18bd-dd73-4b75-9a0d-51c22a07fe1d
06-06 23:54:28.520  1612 21259 V FA-SVC  :     ds_id: 
06-06 23:54:28.520  1612 21259 V FA-SVC  :     limited_ad_tracking: false
06-06 23:54:28.520  1612 21259 V FA-SVC  :     os_version: 17
06-06 23:54:28.520  1612 21259 V FA-SVC  :     device_model: sdk_gphone16k_arm64
06-06 23:54:28.520  1612 21259 V FA-SVC  :     user_default_language: en-us
06-06 23:54:28.520  1612 21259 V FA-SVC  :     time_zone_offset_minutes: 240
06-06 23:54:28.520  1612 21259 V FA-SVC  :     bundle_sequential_index: 8
06-06 23:54:28.520  1612 21259 V FA-SVC  :     delivery_index: 5
06-06 23:54:28.520  1612 21259 V FA-SVC  :     service_upload: true
06-06 23:54:28.520  1612 21259 V FA-SVC  :     health_monitor: 
06-06 23:54:28.520  1612 21259 V FA-SVC  :     consent_signals: G1--
06-06 23:54:28.520  1612 21259 V FA-SVC  :     is_dma_region: false
06-06 23:54:28.520  1612 21259 V FA-SVC  :     consent_diagnostics: 19911
06-06 23:54:28.520  1612 21259 V FA-SVC  :     target_os_version: 36
06-06 23:54:28.520  1612 21259 V FA-SVC  :     ad_services_version: 0
06-06 23:54:28.520  1612 21259 V FA-SVC  :     user_property {
06-06 23:54:28.520  1612 21259 V FA-SVC  :       set_timestamp_millis: 1780775367834
06-06 23:54:28.520  1612 21259 V FA-SVC  :       name: first_open_time(_fot)
06-06 23:54:28.520  1612 21259 V FA-SVC  :       string_value: 
06-06 23:54:28.520  1612 21259 V FA-SVC  :       int_value: 1780776000000
06-06 23:54:28.520  1612 21259 V FA-SVC  :     }
06-06 23:54:28.520  1612 21259 V FA-SVC  :     user_property {
06-06 23:54:28.520  1612 21259 V FA-SVC  :       set_timestamp_millis: 1780775367834
06-06 23:54:28.520  1612 21259 V FA-SVC  :       name: first_open_after_install(_fi)
06-06 23:54:28.520  1612 21259 V FA-SVC  :       string_value: 
06-06 23:54:28.520  1612 21259 V FA-SVC  :       int_value: 0
06-06 23:54:28.520  1612 21259 V FA-SVC  :     }
06-06 23:54:28.520  1612 21259 V FA-SVC  :     user_property {
06-06 23:54:28.520  1612 21259 V FA-SVC  :       set_timestamp_millis: 1780775668503
06-06 23:54:28.520  1612 21259 V FA-SVC  :       name: lifetime_user_engagement(_lte)
06-06 23:54:28.520  1612 21259 V FA-SVC  :       string_value: 
06-06 23:54:28.520  1612 21259 V FA-SVC  :       int_value: 11125
06-06 23:54:28.520  1612 21259 V FA-SVC  :     }
06-06 23:54:28.520  1612 21259 V FA-SVC  :     user_property {
06-06 23:54:28.520  1612 21259 V FA-SVC  :       set_timestamp_millis: 1780775668504
06-06 23:54:28.520  1612 21259 V FA-SVC  :       name: non_personalized_ads(_npa)
06-06 23:54:28.520  1612 21259 V FA-SVC  :       string_value: 
06-06 23:54:28.520  1612 21259 V FA-SVC  :       int_value: 0
06-06 23:54:28.520  1612 21259 V FA-SVC  :     }
06-06 23:54:28.520  1612 21259 V FA-SVC  :     event {
06-06 23:54:28.520  1612 21259 V FA-SVC  :       name: screen_view(_vs)
06-06 23:54:28.520  1612 21259 V FA-SVC  :       timestamp_millis: 1780775667901
06-06 23:54:28.520  1612 21259 V FA-SVC  :       corrected_timestamp_millis: 1780775672348
06-06 23:54:28.520  1612 21259 V FA-SVC  :       previous_timestamp_millis: 1780775665671
06-06 23:54:28.520  1612 21259 V FA-SVC  :       param {
06-06 23:54:28.520  1612 21259 V FA-SVC  :         name: ga_event_origin(_o)
06-06 23:54:28.520  1612 21259 V FA-SVC  :         string_value: app
06-06 23:54:28.520  1612 21259 V FA-SVC  :       }
06-06 23:54:28.520  1612 21259 V FA-SVC  :       param {
06-06 23:54:28.520  1612 21259 V FA-SVC  :         name: _r
06-06 23:54:28.520  1612 21259 V FA-SVC  :         int_value: 1
06-06 23:54:28.520  1612 21259 V FA-SVC  :       }
06-06 23:54:28.520  1612 21259 V FA-SVC  :       param {
06-06 23:54:28.520  1612 21259 V FA-SVC  :         name: engagement_time_msec(_et)
06-06 23:54:28.520  1612 21259 V FA-SVC  :         int_value: 2231
06-06 23:54:28.520  1612 21259 V FA-SVC  :       }
06-06 23:54:28.520  1612 21259 V FA-SVC  :       param {
06-06 23:54:28.520  1612 21259 V FA-SVC  :         name: ga_previous_class(_pc)
06-06 23:54:28.520  1612 21259 V FA-SVC  :         string_value: MainActivity
06-06 23:54:28.520  1612 21259 V FA-SVC  :       }
06-06 23:54:28.520  1612 21259 V FA-SVC  :       param {
06-06 23:54:28.520  1612 21259 V FA-SVC  :         name: ga_previous_id(_pi)
06-06 23:54:28.520  1612 21259 V FA-SVC  :         int_value: 2288007157000225043
06-06 23:54:28.520  1612 21259 V FA-SVC  :       }
06-06 23:54:28.520  1612 21259 V FA-SVC  :       param {
06-06 23:54:28.520  1612 21259 V FA-SVC  :         name: ga_previous_screen(_pn)
06-06 23:54:28.520  1612 21259 V FA-SVC  :         string_value: /splash?data=null
06-06 23:54:28.520  1612 21259 V FA-SVC  :       }
06-06 23:54:28.520  1612 21259 V FA-SVC  :       param {
06-06 23:54:28.520  1612 21259 V FA-SVC  :         name: ga_screen_class(_sc)
06-06 23:54:28.520  1612 21259 V FA-SVC  :         string_value: MainActivity
06-06 23:54:28.520  1612 21259 V FA-SVC  :       }
06-06 23:54:28.520  1612 21259 V FA-SVC  :       param {
06-06 23:54:28.520  1612 21259 V FA-SVC  :         name: ga_screen_id(_si)
06-06 23:54:28.520  1612 21259 V FA-SVC  :         int_value: 2288007157000225044
06-06 23:54:28.520  1612 21259 V FA-SVC  :       }
06-06 23:54:28.520  1612 21259 V FA-SVC  :       param {
06-06 23:54:28.520  1612 21259 V FA-SVC  :         name: ga_screen(_sn)
06-06 23:54:28.520  1612 21259 V FA-SVC  :         string_value: /sign-in
06-06 23:54:28.520  1612 21259 V FA-SVC  :       }
06-06 23:54:28.520  1612 21259 V FA-SVC  :       param {
06-06 23:54:28.520  1612 21259 V FA-SVC  :         name: _dbg
06-06 23:54:28.520  1612 21259 V FA-SVC  :         int_value: 1
06-06 23:54:28.520  1612 21259 V FA-SVC  :       }
06-06 23:54:28.520  1612 21259 V FA-SVC  :     }
06-06 23:54:28.520  1612 21259 V FA-SVC  :   }
06-06 23:54:28.520  1612 21259 V FA-SVC  : } // End-of-batch
06-06 23:54:28.520  1612 21259 V FA-SVC  : Uploading bundle with GmsCore network library. app: com.izzes.nearsdelivery
06-06 23:54:28.523  1612 21259 V FA-SVC  : Not stopping services. fetch, network, upload: false, true, false
06-06 23:54:28.672  1612 21390 V FA-SVC  : Gms url request successful. app: com.izzes.nearsdelivery, GOOGLE_ANALYTICS
06-06 23:54:28.673  1612 21259 V FA-SVC  : Network upload successful with code, uploadAttempted: 204, true
06-06 23:54:28.677  1612 21259 V FA-SVC  : Upload scheduled in approximately ms: 3599996
06-06 23:54:28.677  1612 21259 V FA-SVC  : Scheduling upload, millis: 3599996
06-06 23:54:28.679  1612 21259 V FA-SVC  : Successful upload. Got network response. code, size: 204, 0
06-06 23:54:28.703  1612 21259 V FA-SVC  : Nothing to upload or uploading impossible
06-06 23:54:28.703  1612 21259 V FA-SVC  : Unscheduling upload
06-06 23:54:28.706  1612 21259 V FA-SVC  : Stopping uploading service(s)
06-06 23:54:32.994 21308 21345 V FA      : Inactivity, disconnecting from the service
